time,value
1581610678349,131
1581610678374,132
1581610678400,131
1581610678452,132
1581610678527,131
1581610678552,132
1581610678731,131
1581610678781,132
1581610679246,131
1581610679273,132
1581610679376,130
1581610679429,132
1581610679558,131
1581610679583,132
1581610679609,131
1581610679661,132
1581610679971,130
1581610679998,132
1581610680126,131
1581610680178,132
1581610680203,131
1581610680229,132
1581610680788,131
1581610680866,132
1581610680967,131
1581610680994,130
1581610681019,132
1581610681198,131
1581610681250,132
1581610681376,131
1581610681426,132
1581610681451,131
1581610681476,132
1581610681501,131
1581610681528,132
1581610681629,130
1581610681655,132
1581610683311,130
1581610683337,132
1581610685274,130
1581610685300,132
1581610685326,131
1581610685352,132
1581610685530,131
1581610685555,132
1581610685580,132
1581610685685,132
1581610685736,131
1581610685761,132
1581610685785,131
1581610685812,132
1581610685915,131
1581610685941,132
1581610686710,131
1581610686760,132
1581610686813,131
1581610686839,132
1581610686965,131
1581610687015,132
1581610687448,131
1581610687473,132
1581610687549,131
1581610687575,132
1581610687755,131
1581610687781,132
1581610687912,131
1581610687964,132
1581610687989,131
1581610688067,132
1581610688145,131
1581610688249,132
1581610688351,131
1581610688428,132
1581610688556,131
1581610688581,132
1581610688634,131
1581610688660,132
1581610688812,131
1581610688837,132
1581610688990,131
1581610689067,132
1581610689095,131
1581610689120,132
1581610689145,131
1581610689171,132
1581610689222,131
1581610689246,132
1581610689273,131
1581610689298,132
1581610689324,131
1581610689350,132
1581610689402,131
1581610689427,132
1581610689682,131
1581610689708,132
1581610689809,131
1581610689835,132
1581610689885,130
1581610689913,132
1581610690042,131
1581610690093,132
1581610690194,131
1581610690247,132
1581610690454,132
1581610690508,132
1581610690618,131
1581610690643,132
1581610690821,131
1581610690846,132
1581610690871,131
1581610690921,132
1581610691077,131
1581610691103,132
1581610691304,131
1581610691329,132
1581610691586,131
1581610691611,132
1581610691661,131
1581610691712,132
1581610691788,131
1581610691814,132
1581610691865,130
1581610691892,132
1581610692045,131
1581610692071,132
1581610692275,131
1581610692300,132
1581610692325,131
1581610692376,132
1581610692454,131
1581610692479,132
1581610692633,131
1581610692685,132
1581610692710,131
1581610692760,132
1581610692888,131
1581610692913,132
1581610693092,131
1581610693117,132
1581610693295,131
1581610693375,132
1581610693830,131
1581610693856,132
1581610693961,131
1581610694011,132
1581610694137,130
1581610694162,132
1581610694364,131
1581610694414,132
1581610694571,131
1581610694595,132
1581610694724,131
1581610694775,132
1581610694876,131
1581610694951,132
1581610694976,131
1581610695001,132
1581610695178,131
1581610695204,132
1581610695279,131
1581610695305,132
1581610695357,131
1581610695409,132
1581610695590,132
1581610695617,132
1581610695770,131
1581610695795,132
1581610695922,131
1581610695947,132
1581610695972,130
1581610695997,132
1581610696151,131
1581610696176,132
1581610696226,131
1581610696252,132
1581610696559,131
1581610696584,132
1581610696785,131
1581610696810,132
1581610696911,131
1581610696936,132
1581610697038,131
1581610697068,132
1581610697170,131
1581610697247,132
1581610697374,131
1581610697399,132
1581610697450,131
1581610697476,132
1581610697603,131
1581610697628,132
1581610697653,131
1581610697678,132
1581610697804,131
1581610697831,132
1581610697959,131
1581610698010,130
1581610698036,131
1581610698088,132
1581610698191,130
1581610698217,131
1581610698675,130
1581610698701,132
1581610698803,132
1581610698829,132
1581610699033,131
1581610699088,132
1581610699189,131
1581610699268,132
1581610699598,131
1581610699678,132
1581610699780,131
1581610699806,132
1581610699857,131
1581610699882,132
1581610700037,130
1581610700063,132
1581610700444,131
1581610700470,132
1581610700622,130
1581610700649,131
1581610700675,132
1581610700702,131
1581610700726,132
1581610700828,130
1581610700855,132
1581610700909,131
1581610700959,132
1581610701085,131
1581610701140,132
1581610701455,131
1581610701481,132
1581610701506,131
1581610701558,132
1581610701661,131
1581610701713,132
1581610701842,131
1581610701917,132
1581610701942,131
1581610701967,132
1581610701992,131
1581610702017,132
1581610702068,131
1581610702094,132
1581610702300,131
1581610702352,132
1581610702455,131
1581610702481,132
1581610702533,131
1581610702559,132
1581610702738,131
1581610702788,132
1581610703080,131
1581610703130,132
1581610703285,131
1581610703310,132
1581610703462,131
1581610703540,132
1581610703694,131
1581610703720,132
1581610703872,131
1581610703898,132
1581610704080,130
1581610704108,131
1581610704134,132
1581610704311,131
1581610704337,132
1581610704462,131
1581610704489,132
1581610704513,130
1581610704539,131
1581610704619,132
1581610704669,131
1581610704695,132
1581610704720,131
1581610704746,132
1581610704848,131
1581610704874,132
1581610704926,131
1581610704978,132
1581610705132,130
1581610705158,132
1581610705209,131
1581610705235,132
1581610705337,131
1581610705412,132
1581610705590,131
1581610705641,132
1581610705794,131
1581610705821,132
1581610705872,131
1581610705898,132
1581610705949,131
1581610705974,132
1581610706152,131
1581610706176,132
1581610706201,131
1581610706226,132
1581610706536,131
1581610706588,132
1581610706826,131
1581610706851,132
1581610707259,131
1581610707284,132
1581610707385,131
1581610707460,132
1581610707538,131
1581610707639,132
1581610707666,131
1581610707692,132
1581610707796,131
1581610707848,132
1581610707999,131
1581610708049,132
1581610708123,131
1581610708249,132
1581610708376,130
1581610708401,132
1581610708427,131
1581610708452,132
1581610708606,131
1581610708632,132
1581610708886,131
1581610708910,132
1581610709013,131
1581610709039,132
1581610709142,131
1581610709246,132
1581610709376,131
1581610709401,132
1581610709427,130
1581610709479,132
1581610709607,131
1581610709632,132
1581610709760,131
1581610709785,132
1581610709835,130
1581610709860,132
1581610710041,130
1581610710067,132
1581610710173,132
1581610710200,132
1581610710226,131
1581610710277,132
1581610710407,131
1581610710459,132
1581610710636,131
1581610710714,132
1581610711049,131
1581610711102,132
1581610711437,131
1581610711487,132
1581610711612,132
1581610711638,132
1581610711843,131
1581610711867,132
1581610711892,131
1581610711917,132
1581610712045,131
1581610712102,132
1581610712308,131
1581610712334,132
1581610712442,131
1581610712494,132
1581610712632,131
1581610712657,132
1581610712682,131
1581610712708,130
1581610712732,132
1581610713087,131
1581610713163,132
1581610713239,131
1581610713314,132
1581610713546,131
1581610713572,132
1581610713702,131
1581610713727,132
1581610713855,131
1581610713880,132
1581610713905,131
1581610713929,132
1581610714032,130
1581610714057,132
1581610714108,132
1581610714158,132
1581610714473,131
1581610714499,132
1581610714549,131
1581610714576,132
1581610714857,131
1581610714881,132
1581610714907,131
1581610714932,132
1581610715083,131
1581610715110,132
1581610715135,131
1581610715160,132
1581610715287,131
1581610715313,132
1581610715523,131
1581610715600,132
1581610715726,131
1581610715751,132
1581610716135,131
1581610716159,132
1581610716288,131
1581610716314,132
1581610716340,131
1581610716367,132
1581610716519,131
1581610716543,132
1581610716569,131
1581610716593,132
1581610716695,132
1581610716721,132
1581610716900,131
1581610716951,132
1581610717002,131
1581610717028,132
1581610717311,131
1581610717336,132
1581610717361,130
1581610717438,132
1581610717463,131
1581610717488,132
1581610717714,131
1581610717765,132
1581610717919,130
1581610717945,132
1581610717996,130
1581610718022,132
1581610718125,131
1581610718178,132
1581610718383,131
1581610718409,132
1581610718536,130
1581610718587,130
1581610718612,132
1581610718841,130
1581610718866,131
1581610721811,130
1581610721836,132
1581610721864,132
1581610721974,131
1581610722055,132
1581610722386,131
1581610722470,132
1581610722547,131
1581610722602,132
1581610722626,130
1581610722681,132
1581610722707,132
1581610722733,132
1581610722760,131
1581610722785,132
1581610722815,130
1581610722866,132
1581610722970,131
1581610722998,132
1581610723051,132
1581610723076,130
1581610723101,132
1581610723253,131
1581610723278,132
1581610723481,131
1581610723506,132
1581610723609,131
1581610723711,132
1581610723836,131
1581610723861,132
1581610724093,131
1581610724118,132
1581610724244,131
1581610724295,132
1581610724472,131
1581610724497,132
1581610724832,131
1581610724858,132
1581610724910,131
1581610724936,132
1581610725118,131
1581610725143,132
1581610725575,131
1581610725601,132
1581610726240,131
1581610726291,132
1581610726443,130
1581610726468,132
1581610726830,131
1581610726880,132
1581610726905,131
1581610726930,132
1581610727056,131
1581610727082,130
1581610727107,132
1581610728337,130
1581610728363,132
1581610728490,131
1581610728566,132
1581610728667,131
1581610728692,132
1581610728743,131
1581610728768,132
1581610728920,131
1581610728946,132
1581610729335,131
1581610729362,130
1581610729387,132
1581610729752,131
1581610729778,132
1581610729986,131
1581610730012,132
1581610730037,131
1581610730062,132
1581610730165,132
1581610730190,132
1581610730216,131
1581610730240,132
1581610730321,130
1581610730346,132
1581610730496,131
1581610730522,130
1581610730547,132
1581610730648,131
1581610730673,132
1581610730978,131
1581610731003,132
1581610731055,131
1581610731081,132
1581610731107,131
1581610731208,132
1581610731358,131
1581610731383,132
1581610731486,131
1581610731566,132
1581610731893,131
1581610731919,132
1581610731943,131
1581610732001,132
1581610732078,131
1581610732129,132
1581610732296,131
1581610732322,132
1581610732348,131
1581610732400,132
1581610732427,130
1581610732452,132
1581610732534,130
1581610732562,132
1581610732751,131
1581610732778,132
1581610733152,131
1581610733178,132
1581610733323,131
1581610733400,132
1581610733426,131
1581610733454,132
1581610733721,131
1581610733776,132
1581610733803,130
1581610733828,132
1581610733963,131
1581610734039,132
1581610734143,131
1581610734223,132
1581610734413,130
1581610734438,132
1581610734540,131
1581610734565,132
1581610734695,131
1581610734823,132
1581610734849,131
1581610734873,132
1581610735182,131
1581610735208,132
1581610735619,130
1581610735645,131
1581610735671,132
1581610735747,131
1581610735826,132
1581610736006,131
1581610736057,132
1581610736186,131
1581610736211,132
1581610736339,131
1581610736365,132
1581610736672,130
1581610736698,132
1581610736803,130
1581610736855,132
1581610736881,131
1581610736906,132
1581610737007,131
1581610737085,132
1581610737217,131
1581610737242,132
1581610737267,131
1581610737292,132
1581610737418,130
1581610737443,132
1581610737621,131
1581610737672,132
1581610737803,131
1581610737854,132
1581610737879,131
1581610737905,132
1581610738036,131
1581610738086,132
1581610738186,131
1581610738291,132
1581610738778,131
1581610738829,132
1581610739236,131
1581610739262,132
1581610739491,131
1581610739516,132
1581610739593,131
1581610739618,132
1581610739824,131
1581610739874,132
1581610739899,131
1581611889011,132
1581611889140,130
1581611889191,132
1581611889216,131
1581611889266,132
1581611889292,131
1581611889318,130
1581611889344,131
1581611889525,132
1581611889551,131
1581611889602,132
1581611889653,131
1581611889756,130
1581611889781,131
1581611889883,132
1581611889934,131
1581611889985,132
1581611890011,131
1581611890062,132
1581611890088,131
1581611890266,132
1581611890292,131
1581611890380,132
1581611890433,131
1581611891183,130
1581611891209,131
1581611891260,132
1581611891285,131
1581611891335,132
1581611891362,131
1581611891492,132
1581611891543,131
1581611891619,132
1581611891645,131
1581611891696,132
1581611891721,131
1581611891745,132
1581611891796,131
1581611891822,132
1581611891899,131
1581611892026,132
1581611892051,131
1581611892234,132
1581611892258,131
1581611892284,132
1581611892310,131
1581611892385,132
1581611892412,131
1581611892621,132
1581611892646,131
1581611892671,132
1581611892696,131
1581611892723,130
1581611892747,131
1581611892799,132
1581611892938,131
1581611892990,132
1581611893015,131
1581611893066,132
1581611893092,131
1581611893169,130
1581611893195,132
1581611893732,130
1581611893814,132
1581611894186,131
1581611894213,132
1581611894265,131
1581611894291,132
1581611894317,131
1581611894370,130
1581611894405,131
1581611894607,130
1581611894659,131
1581611895371,130
1581611895422,132
1581611895631,131
1581611895682,132
1581611895707,131
1581611895731,132
1581611895757,131
1581611895807,132
1581611895832,131
1581611895960,130
1581611895987,131
1581611896038,130
1581611896063,131
1581611896274,132
1581611896326,131
1581611896351,132
1581611896376,131
1581611896452,132
1581611897268,130
1581611897318,132
1581611897369,131
1581611897448,132
1581611897473,131
1581611897575,132
1581611897626,131
1581611897753,132
1581611897778,131
1581611897904,132
1581611897929,131
1581611897979,132
1581611898005,131
1581611898131,132
1581611898184,131
1581611898341,132
1581611898366,131
1581611898605,132
1581611898682,131
1581611898784,132
1581611898810,131
1581611898835,130
1581611898860,131
1581611898988,132
1581611899013,131
1581611899089,132
1581611899140,131
1581611899166,132
1581611899216,131
1581611899292,132
1581611899317,131
1581611899342,132
1581611899368,131
1581611899393,132
1581611899417,131
1581611899443,132
1581611899468,131
1581611899569,132
1581611899594,131
